Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/7/1999,AQS,410670111,1,2.6,ug/m3 LC,11,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/8/1999,AQS,410670111,1,3.4,ug/m3 LC,14,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/9/1999,AQS,410670111,1,3.9,ug/m3 LC,16,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/10/1999,AQS,410670111,1,4.5,ug/m3 LC,19,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/11/1999,AQS,410670111,1,4.6,ug/m3 LC,19,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/12/1999,AQS,410670111,1,4.4,ug/m3 LC,18,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/13/1999,AQS,410670111,1,10,ug/m3 LC,42,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/14/1999,AQS,410670111,1,17.3,ug/m3 LC,62,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/15/1999,AQS,410670111,1,13.7,ug/m3 LC,54,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/16/1999,AQS,410670111,1,5.5,ug/m3 LC,23,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/17/1999,AQS,410670111,1,5.3,ug/m3 LC,22,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/18/1999,AQS,410670111,1,2.2,ug/m3 LC,9,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/19/1999,AQS,410670111,1,5.7,ug/m3 LC,24,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/20/1999,AQS,410670111,1,3.8,ug/m3 LC,16,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/21/1999,AQS,410670111,1,1.9,ug/m3 LC,8,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/22/1999,AQS,410670111,1,1.7,ug/m3 LC,7,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/23/1999,AQS,410670111,1,2.6,ug/m3 LC,11,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/24/1999,AQS,410670111,1,2.1,ug/m3 LC,9,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/25/1999,AQS,410670111,1,1.9,ug/m3 LC,8,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/26/1999,AQS,410670111,1,4.4,ug/m3 LC,18,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/27/1999,AQS,410670111,1,2.7,ug/m3 LC,11,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
2/28/1999,AQS,410670111,1,2.5,ug/m3 LC,10,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/1/1999,AQS,410670111,1,3.5,ug/m3 LC,15,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/2/1999,AQS,410670111,1,3.9,ug/m3 LC,16,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/4/1999,AQS,410670111,1,4.2,ug/m3 LC,18,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/5/1999,AQS,410670111,1,10.1,ug/m3 LC,42,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/6/1999,AQS,410670111,1,10.7,ug/m3 LC,45,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/7/1999,AQS,410670111,1,16.9,ug/m3 LC,61,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/8/1999,AQS,410670111,1,5.2,ug/m3 LC,22,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/9/1999,AQS,410670111,1,2.9,ug/m3 LC,12,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/10/1999,AQS,410670111,1,5.3,ug/m3 LC,22,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/11/1999,AQS,410670111,1,8.7,ug/m3 LC,36,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/12/1999,AQS,410670111,1,7.4,ug/m3 LC,31,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/13/1999,AQS,410670111,1,6.6,ug/m3 LC,28,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/14/1999,AQS,410670111,1,4.3,ug/m3 LC,18,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/15/1999,AQS,410670111,1,4,ug/m3 LC,17,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/16/1999,AQS,410670111,1,6.5,ug/m3 LC,27,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/17/1999,AQS,410670111,1,7.8,ug/m3 LC,33,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/18/1999,AQS,410670111,1,8.6,ug/m3 LC,36,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/19/1999,AQS,410670111,1,10,ug/m3 LC,42,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/20/1999,AQS,410670111,1,8.9,ug/m3 LC,37,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/21/1999,AQS,410670111,1,6.4,ug/m3 LC,27,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/22/1999,AQS,410670111,1,3.8,ug/m3 LC,16,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/23/1999,AQS,410670111,1,3.7,ug/m3 LC,15,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/24/1999,AQS,410670111,1,2.7,ug/m3 LC,11,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/25/1999,AQS,410670111,1,2.7,ug/m3 LC,11,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/26/1999,AQS,410670111,1,2.3,ug/m3 LC,10,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/27/1999,AQS,410670111,1,3.6,ug/m3 LC,15,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/28/1999,AQS,410670111,1,2.4,ug/m3 LC,10,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/29/1999,AQS,410670111,1,2.5,ug/m3 LC,10,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/30/1999,AQS,410670111,1,2.7,ug/m3 LC,11,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
3/31/1999,AQS,410670111,1,6.6,ug/m3 LC,28,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/1/1999,AQS,410670111,1,9.5,ug/m3 LC,40,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/2/1999,AQS,410670111,1,6.1,ug/m3 LC,25,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/3/1999,AQS,410670111,1,3.8,ug/m3 LC,16,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/4/1999,AQS,410670111,1,3.9,ug/m3 LC,16,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/5/1999,AQS,410670111,1,4.1,ug/m3 LC,17,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/6/1999,AQS,410670111,1,6.5,ug/m3 LC,27,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/7/1999,AQS,410670111,1,9.1,ug/m3 LC,38,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/8/1999,AQS,410670111,1,2.2,ug/m3 LC,9,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/9/1999,AQS,410670111,1,3.6,ug/m3 LC,15,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/10/1999,AQS,410670111,1,3.8,ug/m3 LC,16,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/11/1999,AQS,410670111,1,6,ug/m3 LC,25,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/12/1999,AQS,410670111,1,6.6,ug/m3 LC,28,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/13/1999,AQS,410670111,1,5.8,ug/m3 LC,24,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/15/1999,AQS,410670111,1,6.1,ug/m3 LC,25,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/16/1999,AQS,410670111,1,4.5,ug/m3 LC,19,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/17/1999,AQS,410670111,1,13.5,ug/m3 LC,54,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/18/1999,AQS,410670111,1,10.4,ug/m3 LC,43,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/19/1999,AQS,410670111,1,6.7,ug/m3 LC,28,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/20/1999,AQS,410670111,1,2.9,ug/m3 LC,12,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/21/1999,AQS,410670111,1,5.8,ug/m3 LC,24,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/22/1999,AQS,410670111,1,4.9,ug/m3 LC,20,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/23/1999,AQS,410670111,1,7.4,ug/m3 LC,31,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/24/1999,AQS,410670111,1,8.4,ug/m3 LC,35,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/25/1999,AQS,410670111,1,4.7,ug/m3 LC,20,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/26/1999,AQS,410670111,1,4,ug/m3 LC,17,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/27/1999,AQS,410670111,1,2.3,ug/m3 LC,10,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/28/1999,AQS,410670111,1,6,ug/m3 LC,25,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/29/1999,AQS,410670111,1,7.1,ug/m3 LC,30,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
4/30/1999,AQS,410670111,1,7.4,ug/m3 LC,31,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/1/1999,AQS,410670111,1,1,ug/m3 LC,4,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/2/1999,AQS,410670111,1,1,ug/m3 LC,4,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/3/1999,AQS,410670111,1,1.7,ug/m3 LC,7,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/4/1999,AQS,410670111,1,2.6,ug/m3 LC,11,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/5/1999,AQS,410670111,1,6,ug/m3 LC,25,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/6/1999,AQS,410670111,1,5.5,ug/m3 LC,23,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/7/1999,AQS,410670111,1,3,ug/m3 LC,13,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/8/1999,AQS,410670111,1,3.2,ug/m3 LC,13,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/9/1999,AQS,410670111,1,3.2,ug/m3 LC,13,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/10/1999,AQS,410670111,1,5.9,ug/m3 LC,25,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/11/1999,AQS,410670111,1,5.3,ug/m3 LC,22,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/16/1999,AQS,410670111,1,4.3,ug/m3 LC,18,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/17/1999,AQS,410670111,1,1.5,ug/m3 LC,6,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/18/1999,AQS,410670111,1,2.3,ug/m3 LC,10,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/20/1999,AQS,410670111,1,5.3,ug/m3 LC,22,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/21/1999,AQS,410670111,1,3.7,ug/m3 LC,15,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/22/1999,AQS,410670111,1,5.5,ug/m3 LC,23,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/23/1999,AQS,410670111,1,8.5,ug/m3 LC,35,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/24/1999,AQS,410670111,1,8.7,ug/m3 LC,36,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/25/1999,AQS,410670111,1,3,ug/m3 LC,13,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/27/1999,AQS,410670111,1,6.8,ug/m3 LC,28,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/28/1999,AQS,410670111,1,4.1,ug/m3 LC,17,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/29/1999,AQS,410670111,1,4.6,ug/m3 LC,19,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/30/1999,AQS,410670111,1,5.8,ug/m3 LC,24,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
5/31/1999,AQS,410670111,1,3.1,ug/m3 LC,13,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/1/1999,AQS,410670111,1,3.3,ug/m3 LC,14,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/2/1999,AQS,410670111,1,5,ug/m3 LC,21,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/3/1999,AQS,410670111,1,5.2,ug/m3 LC,22,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/4/1999,AQS,410670111,1,4.2,ug/m3 LC,18,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/5/1999,AQS,410670111,1,2.7,ug/m3 LC,11,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/6/1999,AQS,410670111,1,2.5,ug/m3 LC,10,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/7/1999,AQS,410670111,1,2.3,ug/m3 LC,10,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/8/1999,AQS,410670111,1,3.3,ug/m3 LC,14,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/9/1999,AQS,410670111,1,4.7,ug/m3 LC,20,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/10/1999,AQS,410670111,1,5.1,ug/m3 LC,21,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/12/1999,AQS,410670111,1,5.5,ug/m3 LC,23,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/13/1999,AQS,410670111,1,4.3,ug/m3 LC,18,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
6/14/1999,AQS,410670111,1,7.1,ug/m3 LC,30,Beaverton - Highland Park,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,67,Washington,45.470191,-122.816411
